tag,collection_year,collection_month,collection_date,broodstock,set_date,distribution_date,total_live,clumps,shell_height_mm,organization,Site,,,,,,,,,,,,,,,shell_height_mm
,2018,4,4/5/18,Maine,7/15/15,,,1,29,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,1,30,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,1,33,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,1,31,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,2,40,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,2,22,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,2,31,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,2,33,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,2,35,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,3,27,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,3,28,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,3,29,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,3,41,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,3,29,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,4,23,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,4,26,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,4,29,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,4,30,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,4,33,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,4,31,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,4,40,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,4,22,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/13/15,,,5,31,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/13/15,,,5,33,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/13/15,,,5,23,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,6,26,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,6,29,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,6,30,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,6,33,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,7,31,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,7,40,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,7,22,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,7,31,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,7,33,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,7,35,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,7,27,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,7,28,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,8,29,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,8,41,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,8,23,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,8,26,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,8,29,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,8,30,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,8,33,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,8,31,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,8,40,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,9,23,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,9,31,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,9,33,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,9,35,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/14/15,,,9,27,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,10,28,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,10,29,BOP,Test Station,,,,,,,,,,,,,,,
,2018,4,4/5/18,Maine,7/15/15,,,10,41,BOP,Test Station,,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,1,37,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,1,24,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,2,40,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,2,35,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,2,48,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,2,35,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,3,32,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,3,26,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,3,34,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,3,35,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,3,40,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,3,22,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,3,27,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,3,29,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,3,30,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,4,43,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,4,20,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,4,12,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,4,35,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,4,22,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,4,25,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,4,30,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,4,20,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,4,26,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,4,19,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,5,23,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,5,27,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,6,40,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,6,36,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,6,25,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,6,32,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,6,35,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,6,32,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,7,31,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,7,50,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,8,20,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,9,30,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,9,15,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,9,27,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,10,28,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,10,30,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,10,37,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,10,10/10/16,MB,7/15/15,,,10,28,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,1,20,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,1,23,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,1,19,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,1,12,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,2,26,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,2,39,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,2,23,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,2,31,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,2,15,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,2,34,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,2,22,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,2,20,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,3,44,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,3,25,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,4,28,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,4,30,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,4,12,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,4,17,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,4,17,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,5,35,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,5,22,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,5,12,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,5,22,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,5,28,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,6,23,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,6,31,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,6,36,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,6,37,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,6,39,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,6,42,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,7,25,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,7,25,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,7,16,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,7,21,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,8,30,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,8,30,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2018,5,5/3/18,EB,3/10/17,,,9,38,The Waterfront Center,"Theodore Roosevelt Memorial Park, Oyster Bay Harbor",,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/13/15,,,1,28,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/13/15,,,1,39,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/13/15,,,1,34,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/13/15,,,1,34,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/13/15,,,1,28,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/13/15,,,1,33,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/13/15,,,1,27,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/13/15,,,1,24,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,2,45,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,2,33,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,45,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,42,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,33,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,50,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,23,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,41,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,29,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,54,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,28,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,63,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,3,30,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,4,21,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,4,43,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,4,38,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,4,30,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,4,28,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,4,37,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,5,34,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,5,25,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,5,29,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,5,33,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,5,15,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,5,12,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,5,46,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,5,19,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,6,32,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,7,47,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,7,29,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,7,40,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,7,28,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,7,25,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,7,20,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,8,42,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,8,38,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,8,32,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,9,44,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,9,33,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,9,45,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,9,38,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,9,36,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,9,41,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,10,35,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,10,42,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,10,30,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2016,7,7/9/16,MB,7/9/15,,,10,33,N/A,Transmitter Park,,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,1,55,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,1,26,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,2,40,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,2,45,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,2,38,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,3,40,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,3,45,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,3,38,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,4,35,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,4,43,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,5,45,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,5,38,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,6,46,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,6,45,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,7,32,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,7,38,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,7,43,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,8,47,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,8,55,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,9,54,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,9,38,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
,2015,10,10/13/15,MB,7/15/15,,,9,45,I.S. 288,"West 22nd Street, Coney Island, Coney Island Creek",,,,,,,,,,,,,,,
